payment_id,order_id,customer_id,payment_date,payment_method,payment_amount,transaction_id,status
625,625,591,2024-02-10 20:16:22.186453,PayPal,0.0,TXN-41770612,Failed
626,626,546,2024-07-24 05:18:46.186453,PayPal,23.37,TXN-90305616,Completed
627,627,374,2024-02-17 12:53:16.186453,Debit Card,3.69,TXN-15928471,Completed
628,628,421,2025-06-15 04:08:07.186453,Bank Transfer,21.5,TXN-32419424,Completed
629,629,423,2025-09-14 15:59:14.186453,Credit Card,20.59,TXN-75706214,Completed
630,630,616,2024-01-24 09:13:16.186453,Gift Card,5.08,TXN-54391723,Pending
631,631,252,2025-07-25 09:36:29.186453,Bank Transfer,11.6,TXN-40780047,Completed
632,632,38,2024-04-21 23:11:20.186453,Credit Card,0.0,TXN-67325158,Failed
633,633,285,2025-06-30 14:00:25.186453,Gift Card,16.11,TXN-84663558,Completed
634,634,57,2025-10-01 21:22:44.186453,Credit Card,7.85,TXN-94182224,Completed
635,635,417,2025-01-18 12:45:11.186453,PayPal,16.79,TXN-35842902,Completed
636,636,742,2025-08-15 00:37:03.186453,Debit Card,5.9,TXN-16067200,Completed
637,637,535,2024-04-09 20:51:16.186453,Debit Card,12.41,TXN-36527418,Completed
638,638,792,2025-08-17 06:23:59.186453,Credit Card,8.23,TXN-98806672,Completed
639,639,762,2024-03-30 00:52:13.186453,Debit Card,23.39,TXN-14226637,Completed
640,640,220,2025-04-10 09:48:54.186453,Debit Card,10.99,TXN-59209911,Completed
641,641,547,2025-02-28 17:36:20.186453,Gift Card,17.49,TXN-30660064,Completed
642,642,487,2025-07-23 03:32:42.186453,Gift Card,24.08,TXN-60745863,Completed
643,643,377,2025-06-21 01:51:06.186453,Credit Card,0.53,TXN-81542030,Completed
644,644,679,2024-03-07 13:48:02.186453,Credit Card,17.27,TXN-21385328,Completed
645,645,394,2023-12-29 06:20:30.186453,Credit Card,7.99,TXN-30634593,Pending
646,646,702,2023-12-01 01:51:24.186453,Debit Card,13.37,TXN-32305534,Completed
647,647,403,2025-03-20 22:57:38.186453,Bank Transfer,7.52,TXN-81251601,Completed
648,648,165,2025-03-22 04:14:21.186453,Bank Transfer,0.0,TXN-54298465,Failed
649,649,281,2024-01-26 00:16:31.186453,Bank Transfer,0.0,TXN-81517618,Failed
650,650,341,2024-06-29 21:54:58.186453,Gift Card,21.92,TXN-67027276,Completed
651,651,519,2025-08-07 09:13:48.186453,PayPal,8.8,TXN-52376590,Completed
652,652,465,2024-03-08 19:07:33.186453,Credit Card,19.05,TXN-36342866,Completed
653,653,455,2024-01-30 15:42:30.186453,Bank Transfer,0.08,TXN-72393578,Completed
654,654,590,2025-04-27 16:11:32.186453,Credit Card,0.0,TXN-27015981,Failed
655,655,787,2025-03-04 20:16:03.186453,Bank Transfer,0.0,TXN-25188734,Failed
656,656,328,2023-12-16 00:07:44.186453,Bank Transfer,11.96,TXN-28148672,Completed
657,657,608,2025-07-02 05:34:37.186453,Bank Transfer,19.99,TXN-41111726,Completed
658,658,187,2025-04-26 11:59:42.186453,Credit Card,10.96,TXN-78238437,Pending
659,659,24,2024-04-13 06:53:41.186453,Credit Card,0.0,TXN-42412874,Failed
660,660,173,2024-07-29 07:50:57.186453,PayPal,10.03,TXN-80474490,Completed
661,661,92,2024-09-02 17:12:30.186453,PayPal,4.25,TXN-54570467,Completed
662,662,539,2024-04-14 10:47:43.186453,Credit Card,19.33,TXN-67407701,Completed
663,663,731,2024-08-07 21:04:35.186453,Debit Card,4.76,TXN-39596058,Completed
664,664,392,2025-02-15 04:35:01.186453,Bank Transfer,10.78,TXN-29840362,Completed
665,665,290,2025-04-16 17:13:10.186453,Gift Card,10.46,TXN-95074507,Completed
666,666,269,2024-09-27 09:45:15.186453,PayPal,15.44,TXN-71860844,Completed
667,667,663,2025-03-07 01:36:35.186453,PayPal,2.14,TXN-14021179,Completed
668,668,710,2024-07-22 10:13:05.186453,Credit Card,17.17,TXN-99238969,Completed
669,669,754,2023-11-20 01:06:19.187460,Credit Card,1.83,TXN-21225138,Completed
670,670,241,2024-04-28 12:55:44.187460,Bank Transfer,22.71,TXN-20880118,Completed
671,671,47,2024-03-04 17:17:13.187460,Gift Card,6.34,TXN-23188314,Completed
672,672,405,2024-02-23 01:11:54.187460,PayPal,3.31,TXN-17683639,Completed
673,673,267,2024-04-26 13:34:14.187460,Bank Transfer,6.29,TXN-13468355,Pending
674,674,325,2024-12-03 22:01:32.187460,PayPal,3.54,TXN-60874566,Completed
675,675,131,2025-07-22 03:39:44.187460,PayPal,21.79,TXN-49210089,Completed
676,676,290,2025-01-31 01:56:21.187460,Bank Transfer,15.32,TXN-29856655,Completed
677,677,169,2025-02-20 20:14:44.187460,Bank Transfer,18.42,TXN-73992105,Completed
678,678,674,2024-07-03 09:33:38.187460,Credit Card,1.33,TXN-30210136,Completed
679,679,37,2025-06-17 13:04:52.187460,Bank Transfer,6.51,TXN-93437116,Completed
680,680,507,2023-11-24 22:03:36.187460,Gift Card,5.52,TXN-72931255,Pending
681,681,505,2023-11-21 18:38:52.187460,Gift Card,21.15,TXN-13523397,Completed
682,682,209,2025-06-16 10:33:57.187460,Credit Card,4.52,TXN-98857117,Completed
683,683,577,2025-05-26 20:32:43.187460,Gift Card,14.59,TXN-56352382,Completed
684,684,185,2025-11-09 19:54:59.187460,PayPal,23.01,TXN-79241678,Completed
685,685,337,2025-03-07 20:55:56.187460,Gift Card,7.11,TXN-60696877,Completed
686,686,605,2023-12-20 10:37:35.187460,Gift Card,20.92,TXN-30035090,Completed
687,687,725,2025-06-14 14:01:00.187460,Debit Card,5.67,TXN-53169846,Pending
688,688,338,2025-02-11 17:26:01.187460,PayPal,16.4,TXN-51624456,Completed
689,689,752,2024-08-12 03:14:17.187460,Gift Card,2.64,TXN-15620119,Pending
690,690,57,2025-09-25 15:38:01.187460,Gift Card,13.68,TXN-17118468,Completed
691,691,262,2024-03-09 01:10:55.187460,Gift Card,6.0,TXN-90812831,Completed
692,692,214,2024-10-06 11:49:14.187460,Gift Card,0.0,TXN-92958783,Failed
693,693,670,2024-09-28 04:41:37.187460,Bank Transfer,3.02,TXN-95395354,Completed
694,694,318,2024-07-03 23:19:34.187460,Debit Card,-8.98,TXN-26880118,Refunded
695,695,502,2025-08-10 01:41:21.187460,Credit Card,22.14,TXN-26429653,Completed
696,696,434,2024-07-17 05:17:34.187460,Bank Transfer,0.0,TXN-26678492,Failed
697,697,646,2024-11-05 16:43:04.187460,Credit Card,0.0,TXN-45112407,Failed
698,698,693,2024-06-09 02:37:31.187460,Debit Card,16.19,TXN-83481208,Completed
699,699,540,2023-11-18 09:25:19.187460,Debit Card,0.0,TXN-79211163,Failed
700,700,490,2024-08-29 12:11:06.187460,Debit Card,3.72,TXN-80910084,Completed
701,701,536,2025-07-10 04:07:49.187460,PayPal,7.39,TXN-42511183,Completed
702,702,47,2025-09-26 19:00:25.187460,Debit Card,12.77,TXN-63698183,Completed
703,703,738,2024-09-20 11:37:40.187460,Debit Card,8.89,TXN-80024539,Completed
704,704,17,2024-03-30 12:05:27.187460,PayPal,18.51,TXN-64712677,Completed
705,705,403,2024-07-29 08:31:50.187460,Debit Card,2.08,TXN-66344563,Completed
706,706,742,2023-11-25 04:13:51.187460,PayPal,9.46,TXN-80910050,Pending
707,707,350,2024-08-10 16:21:20.187460,PayPal,5.28,TXN-43802725,Completed
708,708,690,2025-08-25 17:04:30.187460,Gift Card,10.84,TXN-49141287,Completed
709,709,14,2025-11-01 14:51:18.188456,Gift Card,0.0,TXN-31028161,Failed
710,710,763,2024-08-02 00:19:08.188456,PayPal,7.57,TXN-15679986,Completed
711,711,707,2024-02-23 01:56:03.188456,PayPal,20.12,TXN-55624728,Completed
712,712,196,2025-08-18 10:30:49.188456,PayPal,20.4,TXN-35725787,Completed
713,713,215,2023-12-08 08:12:54.188456,Credit Card,-16.22,TXN-99746613,Refunded
714,714,642,2024-01-22 06:15:54.188456,PayPal,2.15,TXN-65189205,Completed
715,715,23,2024-07-30 09:40:24.188456,Bank Transfer,2.08,TXN-87270408,Pending
716,716,483,2025-06-14 22:51:23.188456,Bank Transfer,-21.49,TXN-13018823,Refunded
717,717,584,2024-03-30 06:14:03.188456,Credit Card,0.64,TXN-59442025,Pending
718,718,731,2025-11-11 11:19:48.188456,Bank Transfer,24.49,TXN-79625031,Completed
719,719,568,2024-06-26 17:59:58.188456,PayPal,0.93,TXN-28019246,Completed
720,720,743,2024-10-05 21:22:10.188456,Credit Card,5.8,TXN-55624499,Completed
721,721,591,2025-09-17 19:49:58.188456,Credit Card,13.83,TXN-49107858,Completed
722,722,485,2025-02-13 15:27:50.188456,Debit Card,12.37,TXN-57655811,Completed
723,723,447,2024-01-27 02:26:33.188456,PayPal,4.03,TXN-88802121,Completed
724,724,238,2025-05-06 21:59:00.188456,Credit Card,14.69,TXN-62978421,Completed
725,725,733,2023-12-15 02:43:11.188456,Credit Card,3.28,TXN-22087330,Completed
726,726,690,2025-01-22 00:51:18.188456,Gift Card,19.9,TXN-80626900,Completed
727,727,708,2025-06-01 16:25:38.188456,Bank Transfer,16.68,TXN-16486787,Completed
728,728,621,2025-07-06 08:45:31.188456,Debit Card,2.52,TXN-89633754,Completed
729,729,215,2024-09-19 21:05:31.188456,Debit Card,24.98,TXN-76113110,Completed
730,730,163,2024-11-15 05:34:20.188456,PayPal,20.7,TXN-40295304,Completed
731,731,346,2024-06-20 13:54:14.188456,Credit Card,2.85,TXN-20313372,Completed
732,732,499,2025-03-31 10:40:26.188456,Bank Transfer,-24.84,TXN-76661435,Refunded
733,733,571,2024-11-18 13:22:07.188456,Gift Card,11.21,TXN-22791995,Pending
734,734,107,2023-12-12 20:18:12.188456,Gift Card,23.17,TXN-84161981,Completed
735,735,774,2024-08-26 22:25:27.188456,Credit Card,24.37,TXN-11432363,Completed
736,736,105,2024-02-28 16:52:16.188456,Credit Card,0.0,TXN-13945762,Failed
737,737,211,2025-05-28 16:07:59.188456,Gift Card,3.93,TXN-25034348,Completed
738,738,511,2025-01-22 22:59:34.188456,Bank Transfer,3.86,TXN-11760963,Completed
739,739,126,2024-11-10 02:53:07.188456,PayPal,10.98,TXN-73387410,Completed
740,740,486,2024-09-18 14:49:41.188456,PayPal,7.17,TXN-48070748,Completed
741,741,733,2025-05-27 11:57:53.188456,Credit Card,4.51,TXN-65768929,Pending
742,742,772,2024-01-08 06:07:53.188456,Debit Card,0.0,TXN-62581326,Failed
743,743,420,2025-06-27 23:27:18.188456,Debit Card,23.8,TXN-17777252,Completed
744,744,454,2024-06-08 01:53:46.188456,Credit Card,19.25,TXN-26532086,Completed
745,745,323,2024-06-08 12:32:04.188456,Bank Transfer,0.0,TXN-48498499,Failed
746,746,778,2025-05-31 23:15:50.188456,Debit Card,16.5,TXN-41051205,Completed
747,747,60,2024-01-31 09:34:19.188456,PayPal,10.48,TXN-13540146,Completed
748,748,739,2023-12-20 18:54:42.188456,Debit Card,22.73,TXN-32897636,Completed
749,749,626,2025-11-07 04:52:53.188456,Debit Card,8.76,TXN-91412223,Pending
750,750,558,2024-08-15 15:37:30.188456,Credit Card,17.44,TXN-42231365,Completed
751,751,309,2024-01-22 00:20:25.188456,PayPal,0.92,TXN-66139112,Completed
752,752,758,2024-12-09 00:52:07.188456,Credit Card,13.01,TXN-49453084,Completed
753,753,524,2024-05-14 04:43:50.188456,Gift Card,13.03,TXN-15751690,Completed
754,754,553,2024-02-08 09:14:29.188456,Credit Card,3.02,TXN-55297384,Pending
755,755,114,2025-01-09 23:40:34.188456,Gift Card,21.04,TXN-68434539,Completed
756,756,127,2025-02-26 16:14:24.188456,Credit Card,-18.91,TXN-79704534,Refunded
757,757,755,2025-07-09 22:43:48.188456,Debit Card,11.33,TXN-67246006,Completed
758,758,643,2025-03-17 17:53:34.188456,Credit Card,4.38,TXN-35895776,Pending
759,759,732,2025-01-26 18:12:51.188456,Bank Transfer,0.0,TXN-37270654,Failed
760,760,597,2025-03-09 11:14:12.188456,Bank Transfer,20.57,TXN-21862128,Completed
761,761,729,2024-11-09 22:31:37.188456,Gift Card,10.36,TXN-30668431,Pending
762,762,134,2025-08-23 11:42:33.188456,PayPal,5.37,TXN-38568706,Completed
763,763,413,2025-08-28 01:37:20.188456,Debit Card,21.8,TXN-44094915,Completed
764,764,451,2024-03-27 20:54:22.188456,Credit Card,0.0,TXN-67685899,Failed
765,765,131,2024-09-15 09:08:20.188456,Gift Card,17.78,TXN-86778111,Completed
766,766,121,2025-07-09 20:23:00.188456,Gift Card,11.39,TXN-66971876,Completed
767,767,379,2025-10-17 09:21:27.188456,Debit Card,7.52,TXN-93373189,Pending
768,768,586,2024-09-26 11:03:03.188456,PayPal,1.01,TXN-48976938,Completed
769,769,384,2025-06-11 10:46:52.188456,Credit Card,7.35,TXN-42494127,Completed
770,770,604,2025-10-21 09:51:58.188456,Credit Card,1.22,TXN-80841442,Completed
771,771,758,2025-01-07 04:44:48.188456,PayPal,-0.05,TXN-50055973,Refunded
772,772,46,2024-05-08 02:22:26.188456,Bank Transfer,12.03,TXN-80948559,Completed
773,773,346,2024-12-31 18:28:09.188456,Debit Card,11.88,TXN-41373052,Completed
774,774,517,2024-03-08 10:13:57.188456,Credit Card,19.04,TXN-17167272,Completed
775,775,746,2024-01-02 22:43:03.188456,Gift Card,2.23,TXN-12423190,Completed
776,776,239,2024-02-13 16:21:49.188456,Bank Transfer,8.47,TXN-59424714,Completed
777,777,662,2025-10-02 22:56:07.189481,Credit Card,-21.65,TXN-48835846,Refunded
778,778,791,2023-11-22 14:09:53.189481,Credit Card,14.03,TXN-70815117,Completed
779,779,198,2025-07-14 15:37:25.189481,Debit Card,-23.93,TXN-64070291,Refunded
780,780,515,2024-06-03 08:10:20.189481,Bank Transfer,1.5,TXN-93721739,Pending
781,781,282,2024-05-22 08:31:25.189481,Bank Transfer,0.0,TXN-86868540,Failed
782,782,547,2023-11-27 17:58:01.189481,PayPal,5.02,TXN-84181946,Pending
783,783,24,2025-10-02 21:10:26.189481,Gift Card,10.93,TXN-22033247,Completed
784,784,325,2024-09-18 14:11:31.189481,Debit Card,0.0,TXN-81841998,Failed
785,785,293,2025-07-24 11:27:05.189481,Gift Card,2.29,TXN-95466762,Pending
786,786,418,2025-08-16 09:27:10.189481,Debit Card,-1.47,TXN-54339337,Refunded
787,787,60,2024-12-18 08:27:40.189481,Credit Card,9.75,TXN-77167702,Completed
788,788,332,2024-12-26 09:52:52.189481,Bank Transfer,0.0,TXN-36098769,Failed
789,789,771,2025-07-15 13:10:45.189481,Credit Card,-12.32,TXN-34824185,Refunded
790,790,276,2024-06-17 01:02:55.189481,PayPal,3.98,TXN-28963920,Pending
791,791,30,2024-04-30 00:14:48.189481,Gift Card,7.92,TXN-85687408,Pending
792,792,601,2025-10-26 05:16:05.189481,Gift Card,6.16,TXN-93512668,Completed
793,793,312,2024-04-28 15:20:44.189481,Gift Card,11.15,TXN-30803857,Completed
794,794,146,2024-02-01 20:50:52.189481,Gift Card,13.51,TXN-66063235,Completed
795,795,434,2025-05-26 06:08:31.189481,Gift Card,-1.04,TXN-33342425,Refunded
796,796,172,2024-07-28 16:28:04.189481,Bank Transfer,1.5,TXN-40616453,Completed
797,797,697,2024-07-10 05:07:02.189481,PayPal,24.98,TXN-99945548,Completed
798,798,523,2024-02-08 07:19:18.189481,Debit Card,1.14,TXN-79821206,Completed
799,799,92,2024-05-20 18:34:00.189481,Credit Card,17.46,TXN-48211978,Completed
800,800,443,2025-06-25 18:48:26.189481,Gift Card,7.63,TXN-99064587,Pending
801,801,771,2024-12-25 02:35:35.189481,Bank Transfer,6.83,TXN-91873755,Completed
802,802,471,2024-01-06 03:21:27.189481,Bank Transfer,0.4,TXN-29762536,Completed
803,803,3,2023-12-09 10:11:57.189481,Bank Transfer,0.11,TXN-29677965,Completed
804,804,714,2025-11-07 08:44:59.189481,Credit Card,19.06,TXN-83902153,Completed
805,805,665,2024-05-15 12:06:48.189481,PayPal,13.47,TXN-64616541,Completed
806,806,362,2023-12-28 22:51:34.189481,Credit Card,20.69,TXN-85402722,Completed
807,807,787,2024-11-16 00:59:12.189481,Credit Card,3.12,TXN-29557879,Completed
808,808,227,2024-11-04 08:02:29.189481,PayPal,9.48,TXN-86706373,Pending
809,809,629,2023-12-19 02:02:24.189481,PayPal,20.21,TXN-35775293,Completed
810,810,372,2025-04-05 06:32:20.189481,Bank Transfer,3.51,TXN-29992004,Pending
811,811,201,2023-11-26 17:00:11.189481,Bank Transfer,2.77,TXN-46493995,Completed
812,812,175,2025-02-02 18:20:51.189481,Credit Card,16.5,TXN-32044652,Completed
813,813,67,2024-04-14 17:06:52.189481,Credit Card,18.65,TXN-10874204,Completed
814,814,234,2025-07-11 05:36:55.189481,Gift Card,4.8,TXN-90583309,Completed
815,815,710,2023-12-24 14:13:34.189481,Credit Card,17.02,TXN-17402229,Completed
816,816,657,2024-08-10 14:59:48.189481,Bank Transfer,21.35,TXN-37119856,Completed
817,817,417,2024-12-23 23:19:10.189481,Debit Card,3.04,TXN-92126467,Completed
818,818,530,2024-06-01 22:04:48.189481,Credit Card,22.1,TXN-18888224,Completed
819,819,431,2025-03-30 13:21:29.189481,Bank Transfer,7.91,TXN-97011366,Completed
820,820,586,2024-10-11 07:58:57.189481,Bank Transfer,24.76,TXN-19819744,Completed
821,821,256,2025-03-29 23:38:14.189481,Credit Card,0.0,TXN-70819005,Failed
822,822,100,2025-01-01 12:46:47.189481,Bank Transfer,12.0,TXN-36293187,Completed
823,823,343,2025-10-23 17:29:40.189481,Gift Card,0.0,TXN-94151519,Failed
824,824,56,2024-07-23 06:23:22.189481,PayPal,12.99,TXN-39596454,Completed
825,825,635,2025-03-19 12:24:48.189481,Credit Card,19.1,TXN-76473852,Completed
826,826,88,2024-02-16 22:48:47.189481,PayPal,22.92,TXN-62443962,Completed
827,827,711,2024-10-29 03:39:42.189481,Gift Card,19.57,TXN-28754310,Completed
828,828,626,2025-09-14 22:58:41.189481,Debit Card,1.64,TXN-90035643,Completed
829,829,302,2023-12-22 13:02:12.189481,Bank Transfer,10.04,TXN-22357361,Completed
830,830,614,2024-02-24 00:06:00.189481,Gift Card,11.34,TXN-61603116,Completed
831,831,635,2024-07-27 23:28:52.189481,Bank Transfer,0.0,TXN-90771986,Failed
832,832,337,2023-12-26 14:07:20.189481,Credit Card,2.7,TXN-63321871,Completed
833,833,608,2025-11-06 17:23:54.189481,Bank Transfer,0.0,TXN-45272295,Failed
834,834,364,2025-07-08 15:51:44.189481,Debit Card,12.03,TXN-37201429,Completed
835,835,141,2024-02-17 22:52:47.189481,Debit Card,1.51,TXN-52171230,Completed
836,836,668,2024-12-30 17:47:10.189481,Debit Card,7.78,TXN-56270369,Completed
837,837,317,2024-05-12 09:45:57.189481,Credit Card,0.0,TXN-72705554,Failed
838,838,695,2025-11-05 20:13:11.189481,Gift Card,1.43,TXN-11428262,Completed
839,839,433,2024-06-13 18:41:56.189481,Credit Card,4.89,TXN-20548786,Completed
840,840,71,2025-04-22 15:44:46.189481,Gift Card,4.73,TXN-25115604,Completed
841,841,340,2024-07-17 22:03:01.189481,Debit Card,15.4,TXN-78893211,Completed
842,842,466,2024-09-14 03:06:12.189481,Debit Card,-12.4,TXN-72777350,Refunded
843,843,236,2025-11-14 15:48:40.189481,PayPal,15.6,TXN-60463330,Completed
844,844,340,2025-03-15 21:33:52.189481,Gift Card,5.13,TXN-19977213,Completed
845,845,76,2025-05-14 14:49:23.189481,PayPal,0.0,TXN-51218029,Failed
846,846,200,2025-07-20 09:53:00.189481,Debit Card,1.1,TXN-87686096,Completed
847,847,179,2025-10-16 07:49:05.189481,Gift Card,22.13,TXN-49462227,Completed
848,848,252,2025-05-20 02:41:44.189481,Gift Card,4.9,TXN-46962459,Completed
849,849,22,2025-05-18 05:32:11.189481,Debit Card,9.47,TXN-70631334,Completed
850,850,313,2025-07-26 02:44:52.189481,Credit Card,6.0,TXN-63466917,Completed
851,851,639,2024-10-29 08:49:44.190462,Debit Card,21.96,TXN-72170333,Completed
852,852,134,2025-09-12 10:45:13.190462,Bank Transfer,4.79,TXN-32859720,Completed
853,853,440,2024-10-23 01:26:30.190462,Credit Card,0.0,TXN-31673067,Failed
854,854,549,2024-02-25 17:41:03.190462,Bank Transfer,19.74,TXN-81973450,Completed
855,855,287,2024-12-14 06:04:07.190462,Debit Card,10.64,TXN-45044029,Pending
856,856,84,2024-03-28 21:15:52.190462,Debit Card,19.77,TXN-86842305,Completed
857,857,398,2024-02-29 12:42:21.190462,Gift Card,12.46,TXN-91402258,Completed
858,858,383,2024-07-30 08:33:03.190462,Debit Card,17.89,TXN-82391660,Completed
859,859,411,2024-06-25 21:49:08.190462,Bank Transfer,5.18,TXN-33785610,Completed
860,860,406,2025-04-22 22:36:29.190462,Gift Card,7.65,TXN-13913380,Completed
861,861,384,2024-10-27 18:15:54.190462,Gift Card,13.76,TXN-13076093,Completed
862,862,532,2025-07-05 12:00:31.190462,Bank Transfer,5.75,TXN-83094754,Completed
863,863,345,2025-10-05 22:07:43.190462,Gift Card,11.28,TXN-25971233,Completed
864,864,510,2024-09-03 00:10:42.190462,Credit Card,6.83,TXN-64044021,Completed
865,865,272,2025-10-23 08:31:48.190462,Debit Card,0.0,TXN-64369546,Failed
866,866,526,2025-08-23 04:20:41.190462,Credit Card,19.65,TXN-59001054,Completed
867,867,369,2025-03-29 11:29:06.190462,Bank Transfer,6.83,TXN-29277622,Pending
868,868,257,2024-12-09 07:54:30.190462,Debit Card,18.63,TXN-40052451,Completed
869,869,619,2023-12-18 05:04:30.190462,Debit Card,24.96,TXN-21568108,Completed
870,870,307,2024-05-12 05:33:37.190462,PayPal,-20.56,TXN-11990737,Refunded
871,871,776,2024-10-01 00:17:41.190462,Gift Card,5.9,TXN-24079562,Pending
872,872,234,2024-06-11 09:37:58.190462,Bank Transfer,18.08,TXN-30178362,Completed
873,873,602,2025-04-17 21:47:39.190462,Debit Card,18.06,TXN-19764779,Completed
874,874,321,2024-07-31 02:39:54.190462,PayPal,-10.72,TXN-86217823,Refunded
875,875,461,2023-12-03 23:51:37.190462,Bank Transfer,9.37,TXN-15292851,Completed
876,876,756,2024-04-06 10:23:42.190462,PayPal,12.5,TXN-41570584,Completed
877,877,430,2024-01-14 02:09:18.190462,Bank Transfer,17.14,TXN-48762628,Completed
878,878,602,2024-09-26 19:29:40.190462,Debit Card,7.09,TXN-27028750,Pending
879,879,339,2025-10-13 10:00:08.190462,PayPal,0.0,TXN-14551461,Failed
880,880,396,2025-04-24 00:50:43.190462,Debit Card,-11.87,TXN-98894223,Refunded
881,881,655,2024-12-15 18:19:57.190462,Bank Transfer,1.17,TXN-43657954,Pending
882,882,706,2025-08-01 18:56:14.190462,Debit Card,0.67,TXN-50015306,Completed
883,883,396,2025-04-27 12:32:16.190462,Bank Transfer,0.0,TXN-78747076,Failed
884,884,59,2025-01-19 19:58:31.190462,Credit Card,12.96,TXN-48059575,Completed
885,885,421,2025-05-28 03:10:14.190462,Bank Transfer,3.93,TXN-78120181,Completed
886,886,490,2025-07-24 10:21:58.190462,Gift Card,9.72,TXN-22303163,Completed
887,887,318,2025-04-18 10:20:14.190462,Debit Card,20.45,TXN-83010270,Completed
888,888,589,2024-01-06 21:46:54.190462,Gift Card,14.69,TXN-36305164,Completed
889,889,8,2024-06-22 22:21:28.190462,Debit Card,11.14,TXN-13518905,Completed
890,890,539,2024-10-04 17:02:46.190462,PayPal,0.0,TXN-61062905,Failed
891,891,41,2024-07-03 22:18:45.190462,Credit Card,3.6,TXN-94264437,Pending
892,892,729,2024-08-07 02:26:31.190462,Gift Card,9.78,TXN-91930786,Completed
893,893,633,2025-05-21 23:57:23.190462,Bank Transfer,11.45,TXN-30121529,Completed
894,894,98,2024-01-14 08:23:20.190462,Gift Card,0.0,TXN-77888064,Failed
895,895,162,2025-10-02 06:20:27.190462,Debit Card,22.06,TXN-52965279,Completed
896,896,69,2024-05-14 04:26:26.190462,Gift Card,22.72,TXN-15124422,Completed
897,897,378,2024-09-22 18:56:25.190462,PayPal,9.44,TXN-80382000,Pending
898,898,169,2024-06-21 03:11:53.190462,Debit Card,5.18,TXN-93912944,Completed
899,899,655,2025-10-01 22:14:27.190462,Credit Card,4.76,TXN-46148486,Pending
900,900,11,2024-10-07 07:59:24.190462,PayPal,0.0,TXN-62365641,Failed
